G2longitude,G2latitude,G2year,G2month,G2depth,G2tco2,Ocean_Region
20.027,83.423,1987.0,8.0,494.0,2148.0,Pacific
20.027,83.423,1987.0,8.0,691.0,2147.0,Pacific
20.027,83.423,1987.0,8.0,889.0,2149.0,Pacific
20.027,83.423,1987.0,8.0,1136.0,2153.0,Pacific
20.027,83.423,1987.0,8.0,1380.0,2155.0,Pacific
20.027,83.423,1987.0,8.0,1577.0,2156.0,Pacific
20.027,83.423,1987.0,8.0,1774.0,2157.0,Pacific
20.027,83.423,1987.0,8.0,1969.0,2155.0,Pacific
20.027,83.423,1987.0,8.0,2312.0,2155.0,Pacific
20.027,83.423,1987.0,8.0,2655.0,2155.0,Pacific
20.027,83.423,1987.0,8.0,3002.0,2155.0,Pacific
20.027,83.423,1987.0,8.0,3338.0,2159.0,Pacific
20.027,83.423,1987.0,8.0,3678.0,2159.0,Pacific
20.027,83.423,1987.0,8.0,4017.0,2158.0,Pacific
17.263,82.85,1987.0,8.0,24.0,2052.0,Pacific
17.263,82.85,1987.0,8.0,49.0,2075.0,Pacific
17.263,82.85,1987.0,8.0,74.0,2090.0,Pacific
17.263,82.85,1987.0,8.0,99.0,2111.0,Pacific
17.263,82.85,1987.0,8.0,138.0,2124.0,Pacific
17.263,82.85,1987.0,8.0,176.0,2135.0,Pacific
17.263,82.85,1987.0,8.0,218.0,2132.0,Pacific
17.263,82.85,1987.0,8.0,285.0,2136.0,Pacific
17.263,82.85,1987.0,8.0,356.0,2142.0,Pacific
17.263,82.85,1987.0,8.0,474.0,2140.0,Pacific
17.263,82.85,1987.0,8.0,592.0,2143.0,Pacific
17.263,82.85,1987.0,8.0,790.0,2147.0,Pacific
17.263,82.85,1987.0,8.0,986.0,2150.0,Pacific
17.263,82.85,1987.0,8.0,1183.0,2152.0,Pacific
17.263,82.85,1987.0,8.0,1380.0,2152.0,Pacific
17.263,82.85,1987.0,8.0,1575.0,2155.0,Pacific
17.263,82.85,1987.0,8.0,1772.0,2154.0,Pacific
17.263,82.85,1987.0,8.0,1969.0,2156.0,Pacific
17.263,82.85,1987.0,8.0,2167.0,2156.0,Pacific
17.263,82.85,1987.0,8.0,2459.0,2155.0,Pacific
17.263,82.85,1987.0,8.0,2751.0,2160.0,Pacific
17.263,82.85,1987.0,8.0,3045.0,2159.0,Pacific
17.263,82.85,1987.0,8.0,3259.0,2159.0,Pacific
17.263,82.85,1987.0,8.0,3405.0,2157.0,Pacific
15.998,82.802,1987.0,8.0,20.0,2057.0,Pacific
15.998,82.802,1987.0,8.0,35.0,2067.0,Pacific
15.998,82.802,1987.0,8.0,50.0,2085.0,Pacific
15.998,82.802,1987.0,8.0,69.0,2091.0,Pacific
15.998,82.802,1987.0,8.0,88.0,2099.0,Pacific
15.998,82.802,1987.0,8.0,104.0,2104.0,Pacific
15.998,82.802,1987.0,8.0,119.0,2120.0,Pacific
15.998,82.802,1987.0,8.0,148.0,2133.0,Pacific
15.998,82.802,1987.0,8.0,316.0,2141.0,Pacific
15.998,82.802,1987.0,8.0,938.0,2155.0,Pacific
15.998,82.802,1987.0,8.0,1233.0,2155.0,Pacific
15.998,82.802,1987.0,8.0,1321.0,2160.0,Pacific
15.19,82.027,1987.0,8.0,20.0,2055.0,Pacific
15.19,82.027,1987.0,8.0,50.0,2081.0,Pacific
15.19,82.027,1987.0,8.0,89.0,2104.0,Pacific
15.19,82.027,1987.0,8.0,133.0,2123.0,Pacific
15.19,82.027,1987.0,8.0,203.0,2132.0,Pacific
15.19,82.027,1987.0,8.0,272.0,2142.0,Pacific
15.19,82.027,1987.0,8.0,642.0,2149.0,Pacific
15.19,82.027,1987.0,8.0,987.0,2149.0,Pacific
15.19,82.027,1987.0,8.0,1577.0,2153.0,Pacific
15.19,82.027,1987.0,8.0,1773.0,2152.0,Pacific
15.19,82.027,1987.0,8.0,1871.0,2156.0,Pacific
15.19,82.027,1987.0,8.0,2014.0,2151.0,Pacific
15.345,81.327,1987.0,8.0,395.0,2141.0,Pacific
15.345,81.327,1987.0,8.0,469.0,2143.0,Pacific
15.345,81.327,1987.0,8.0,593.0,2146.0,Pacific
15.345,81.327,1987.0,8.0,789.0,2150.0,Pacific
15.345,81.327,1987.0,8.0,987.0,2151.0,Pacific
15.345,81.327,1987.0,8.0,1184.0,2157.0,Pacific
15.345,81.327,1987.0,8.0,1380.0,2156.0,Pacific
15.345,81.327,1987.0,8.0,1579.0,2158.0,Pacific
15.345,81.327,1987.0,8.0,1774.0,2153.0,Pacific
15.345,81.327,1987.0,8.0,1969.0,2155.0,Pacific
15.345,81.327,1987.0,8.0,2139.0,2152.0,Pacific
15.345,81.327,1987.0,8.0,2237.0,2156.0,Pacific
30.583,81.205,1993.0,8.0,2.4734,2056.1,Pacific
30.583,81.205,1993.0,8.0,5.2437,2057.3,Pacific
30.583,81.205,1993.0,8.0,9.9925,2061.5,Pacific
30.583,81.205,1993.0,8.0,14.741,2072.7,Pacific
30.583,81.205,1993.0,8.0,24.634,2079.9,Pacific
30.583,81.205,1993.0,8.0,49.661,2092.9,Pacific
30.583,81.205,1993.0,8.0,49.661,2091.6,Pacific
30.583,81.205,1993.0,8.0,100.1,2122.7,Pacific
30.583,81.205,1993.0,8.0,123.73,2127.4,Pacific
30.583,81.205,1993.0,8.0,149.05,2129.4,Pacific
30.583,81.205,1993.0,8.0,163.88,2133.0,Pacific
30.583,81.205,1993.0,8.0,172.77,2131.8,Pacific
30.872,81.45,1993.0,8.0,5.5404,2057.8,Pacific
30.872,81.45,1993.0,8.0,15.335,2082.3,Pacific
30.872,81.45,1993.0,8.0,25.228,2093.2,Pacific
30.872,81.45,1993.0,8.0,49.166,2107.7,Pacific
30.872,81.45,1993.0,8.0,74.684,2126.9,Pacific
30.872,81.45,1993.0,8.0,98.222,2133.0,Pacific
30.872,81.45,1993.0,8.0,149.14,2140.2,Pacific
30.872,81.45,1993.0,8.0,244.82,2138.0,Pacific
30.872,81.45,1993.0,8.0,345.59,2142.6,Pacific
30.872,81.45,1993.0,8.0,440.1,2146.8,Pacific
30.872,81.45,1993.0,8.0,458.95,2143.8,Pacific
30.872,81.45,1993.0,8.0,485.31,2144.1,Pacific
30.898,81.48,1993.0,8.0,5.1447,2034.7,Pacific
30.898,81.48,1993.0,8.0,10.19,2050.3,Pacific
30.898,81.48,1993.0,8.0,14.939,2062.6,Pacific
30.898,81.48,1993.0,8.0,23.645,2067.6,Pacific
30.898,81.48,1993.0,8.0,50.056,2096.5,Pacific
30.898,81.48,1993.0,8.0,68.849,2105.1,Pacific
30.898,81.48,1993.0,8.0,98.815,2127.7,Pacific
30.898,81.48,1993.0,8.0,148.06,2138.9,Pacific
30.898,81.48,1993.0,8.0,247.19,2135.4,Pacific
30.898,81.48,1993.0,8.0,346.09,2137.4,Pacific
30.898,81.48,1993.0,8.0,493.8,2146.2,Pacific
30.898,81.48,1993.0,8.0,598.88,2149.2,Pacific
30.898,81.48,1993.0,8.0,598.88,2148.3,Pacific
30.517,81.533,1993.0,8.0,5.0458,1960.8,Pacific
30.517,81.533,1993.0,8.0,5.1447,1961.8,Pacific
30.517,81.533,1993.0,8.0,16.126,1975.9,Pacific
30.517,81.533,1993.0,8.0,22.458,1999.2,Pacific
30.517,81.533,1993.0,8.0,49.76,2077.5,Pacific
30.517,81.533,1993.0,8.0,75.278,2115.3,Pacific
30.517,81.533,1993.0,8.0,99.309,2128.7,Pacific
30.517,81.533,1993.0,8.0,149.44,2137.2,Pacific
30.517,81.533,1993.0,8.0,247.79,2144.2,Pacific
30.517,81.533,1993.0,8.0,345.2,2148.3,Pacific
30.517,81.533,1993.0,8.0,591.19,2152.5,Pacific
30.517,81.533,1993.0,8.0,739.8,2157.1,Pacific
30.517,81.533,1993.0,8.0,790.17,2155.9,Pacific
30.517,81.533,1993.0,8.0,839.84,2154.7,Pacific
30.517,81.533,1993.0,8.0,893.53,2158.9,Pacific
30.25,81.572,1993.0,8.0,6.134,1942.5,Pacific
30.25,81.572,1993.0,8.0,10.982,1942.0,Pacific
30.25,81.572,1993.0,8.0,16.522,1961.1,Pacific
30.25,81.572,1993.0,8.0,30.569,2041.3,Pacific
30.25,81.572,1993.0,8.0,49.957,2067.0,Pacific
30.25,81.572,1993.0,8.0,70.233,2093.8,Pacific
30.25,81.572,1993.0,8.0,99.902,2130.2,Pacific
30.25,81.572,1993.0,8.0,149.24,2140.9,Pacific
30.25,81.572,1993.0,8.0,248.28,2146.9,Pacific
30.25,81.572,1993.0,8.0,297.29,2142.8,Pacific
30.25,81.572,1993.0,8.0,396.45,2148.1,Pacific
30.25,81.572,1993.0,8.0,494.09,2152.0,Pacific
30.25,81.572,1993.0,8.0,593.06,2153.8,Pacific
30.25,81.572,1993.0,8.0,691.0,2155.2,Pacific
30.25,81.572,1993.0,8.0,837.97,2160.3,Pacific
30.25,81.572,1993.0,8.0,985.62,2164.1,Pacific
30.25,81.572,1993.0,8.0,1133.7,2159.4,Pacific
30.25,81.572,1993.0,8.0,1281.6,2162.0,Pacific
30.25,81.572,1993.0,8.0,1380.0,2162.4,Pacific
30.25,81.572,1993.0,8.0,1430.5,2167.9,Pacific
30.25,81.572,1993.0,8.0,1479.0,2163.4,Pacific
30.25,81.572,1993.0,8.0,1528.5,2162.4,Pacific
30.26,81.613,1993.0,8.0,9.2999,1942.9,Pacific
30.26,81.613,1993.0,8.0,9.3988,1939.0,Pacific
30.26,81.613,1993.0,8.0,13.653,1983.1,Pacific
30.26,81.613,1993.0,8.0,24.535,2040.6,Pacific
30.26,81.613,1993.0,8.0,49.463,2079.1,Pacific
30.26,81.613,1993.0,8.0,68.948,2103.6,Pacific
30.26,81.613,1993.0,8.0,98.023,2118.0,Pacific
30.26,81.613,1993.0,8.0,146.57,2137.9,Pacific
30.26,81.613,1993.0,8.0,2117.8,2149.0,Pacific
30.26,81.613,1993.0,8.0,2165.5,2142.8,Pacific
30.313,81.68,1993.0,8.0,5.9361,1979.0,Pacific
30.313,81.68,1993.0,8.0,11.081,1984.0,Pacific
30.313,81.68,1993.0,8.0,14.741,1999.5,Pacific
30.313,81.68,1993.0,8.0,25.128,2061.8,Pacific
30.313,81.68,1993.0,8.0,49.957,2087.5,Pacific
30.313,81.68,1993.0,8.0,73.794,2101.1,Pacific
30.313,81.68,1993.0,8.0,98.616,2127.3,Pacific
30.313,81.68,1993.0,8.0,147.86,2133.8,Pacific
30.313,81.68,1993.0,8.0,247.79,2142.4,Pacific
30.313,81.68,1993.0,8.0,345.49,2143.4,Pacific
30.313,81.68,1993.0,8.0,493.89,2149.6,Pacific
30.313,81.68,1993.0,8.0,691.79,2155.6,Pacific
30.313,81.68,1993.0,8.0,888.11,2164.3,Pacific
30.313,81.68,1993.0,8.0,1085.2,2162.5,Pacific
30.313,81.68,1993.0,8.0,1282.2,2167.6,Pacific
30.313,81.68,1993.0,8.0,1478.5,2163.3,Pacific
30.313,81.68,1993.0,8.0,1675.2,2168.7,Pacific
30.313,81.68,1993.0,8.0,1871.1,2163.8,Pacific
30.313,81.68,1993.0,8.0,2068.1,2163.0,Pacific
30.313,81.68,1993.0,8.0,2213.5,2162.8,Pacific
30.313,81.68,1993.0,8.0,2408.9,2164.9,Pacific
30.313,81.68,1993.0,8.0,2459.3,2165.7,Pacific
30.313,81.68,1993.0,8.0,2508.2,2161.7,Pacific
30.313,81.68,1993.0,8.0,2732.5,2158.0,Pacific
30.377,81.73,1993.0,8.0,5.0457,2001.7,Pacific
30.377,81.73,1993.0,8.0,14.84,2050.3,Pacific
30.377,81.73,1993.0,8.0,24.634,2057.3,Pacific
30.377,81.73,1993.0,8.0,49.759,2078.4,Pacific
30.377,81.73,1993.0,8.0,74.189,2108.8,Pacific
30.377,81.73,1993.0,8.0,99.506,2146.3,Pacific
30.377,81.73,1993.0,8.0,148.06,2133.1,Pacific
30.377,81.73,1993.0,8.0,247.69,2141.7,Pacific
30.377,81.73,1993.0,8.0,346.58,2140.3,Pacific
30.377,81.73,1993.0,8.0,444.83,2144.1,Pacific
30.377,81.73,1993.0,8.0,691.98,2154.0,Pacific
30.377,81.73,1993.0,8.0,938.25,2156.1,Pacific
30.377,81.73,1993.0,8.0,1184.1,2162.3,Pacific
30.377,81.73,1993.0,8.0,1429.5,2164.3,Pacific
30.377,81.73,1993.0,8.0,1920.8,2160.6,Pacific
30.377,81.73,1993.0,8.0,2164.5,2160.9,Pacific
30.377,81.73,1993.0,8.0,2556.9,2157.9,Pacific
30.377,81.73,1993.0,8.0,2752.8,2158.5,Pacific
30.377,81.73,1993.0,8.0,2801.5,2156.8,Pacific
30.377,81.73,1993.0,8.0,2859.8,2158.0,Pacific
30.377,81.73,1993.0,8.0,2912.4,2160.3,Pacific
39.317,82.563,1993.0,8.0,9.6954,2050.7,Pacific
39.317,82.563,1993.0,8.0,14.741,2052.5,Pacific
39.317,82.563,1993.0,8.0,25.227,2063.7,Pacific
39.317,82.563,1993.0,8.0,49.758,2088.5,Pacific
39.317,82.563,1993.0,8.0,72.704,2096.6,Pacific
39.317,82.563,1993.0,8.0,99.01,2105.8,Pacific
39.317,82.563,1993.0,8.0,148.65,2130.0,Pacific
39.317,82.563,1993.0,8.0,247.48,2133.9,Pacific
39.317,82.563,1993.0,8.0,346.18,2135.6,Pacific
39.317,82.563,1993.0,8.0,444.72,2144.4,Pacific
39.317,82.563,1993.0,8.0,593.05,2145.1,Pacific
39.317,82.563,1993.0,8.0,740.38,2146.3,Pacific
39.317,82.563,1993.0,8.0,888.78,2150.8,Pacific
39.317,82.563,1993.0,8.0,1085.6,2153.9,Pacific
39.317,82.563,1993.0,8.0,1282.0,2154.9,Pacific
39.317,82.563,1993.0,8.0,1478.4,2154.2,Pacific
39.317,82.563,1993.0,8.0,1675.3,2154.9,Pacific
39.317,82.563,1993.0,8.0,1871.8,2157.0,Pacific
39.317,82.563,1993.0,8.0,2165.4,2153.7,Pacific
39.317,82.563,1993.0,8.0,2411.1,2150.5,Pacific
39.317,82.563,1993.0,8.0,2460.2,2152.6,Pacific
39.317,82.563,1993.0,8.0,2508.8,2154.3,Pacific
39.317,82.563,1993.0,8.0,2565.1,2151.7,Pacific
40.207,82.755,1993.0,8.0,10.19,2062.6,Pacific
40.207,82.755,1993.0,8.0,15.038,2071.8,Pacific
40.207,82.755,1993.0,8.0,23.743,2079.8,Pacific
40.207,82.755,1993.0,8.0,48.967,2105.4,Pacific
40.207,82.755,1993.0,8.0,73.396,2116.2,Pacific
40.207,82.755,1993.0,8.0,98.614,2128.4,Pacific
40.207,82.755,1993.0,8.0,148.54,2143.6,Pacific
40.207,82.755,1993.0,8.0,247.29,2147.1,Pacific
40.207,82.755,1993.0,8.0,345.98,2149.5,Pacific
40.207,82.755,1993.0,8.0,442.75,2149.7,Pacific
40.207,82.755,1993.0,8.0,543.52,2151.9,Pacific
40.207,82.755,1993.0,8.0,691.27,2155.9,Pacific
40.207,82.755,1993.0,8.0,937.63,2162.5,Pacific
40.207,82.755,1993.0,8.0,1183.5,2162.3,Pacific
40.207,82.755,1993.0,8.0,1429.7,2168.0,Pacific
40.207,82.755,1993.0,8.0,1675.1,2165.0,Pacific
40.207,82.755,1993.0,8.0,1920.7,2162.4,Pacific
40.207,82.755,1993.0,8.0,2165.0,2163.4,Pacific
40.207,82.755,1993.0,8.0,2409.6,2161.4,Pacific
40.207,82.755,1993.0,8.0,2654.1,2159.0,Pacific
40.207,82.755,1993.0,8.0,2803.6,2155.7,Pacific
40.207,82.755,1993.0,8.0,2852.3,2156.3,Pacific
40.207,82.755,1993.0,8.0,2902.0,2157.7,Pacific
40.207,82.755,1993.0,8.0,2935.7,2157.5,Pacific
40.878,82.392,1993.0,8.0,9.2008,2061.3,Pacific
40.878,82.392,1993.0,8.0,23.644,2069.6,Pacific
40.878,82.392,1993.0,8.0,23.644,2071.8,Pacific
40.878,82.392,1993.0,8.0,47.978,2097.1,Pacific
40.878,82.392,1993.0,8.0,74.188,2100.2,Pacific
40.878,82.392,1993.0,8.0,97.329,2117.3,Pacific
40.878,82.392,1993.0,8.0,146.27,2138.3,Pacific
40.878,82.392,1993.0,8.0,245.01,2140.1,Pacific
40.878,82.392,1993.0,8.0,343.31,2142.2,Pacific
40.878,82.392,1993.0,8.0,442.26,2147.6,Pacific
40.878,82.392,1993.0,8.0,589.1,2151.8,Pacific
40.878,82.392,1993.0,8.0,736.73,2158.4,Pacific
40.878,82.392,1993.0,8.0,834.89,2159.1,Pacific
40.878,82.392,1993.0,8.0,934.19,2159.0,Pacific
40.878,82.392,1993.0,8.0,1032.6,2160.8,Pacific
40.878,82.392,1993.0,8.0,1181.6,2159.9,Pacific
40.878,82.392,1993.0,8.0,1328.3,2161.9,Pacific
40.878,82.392,1993.0,8.0,1477.0,2163.1,Pacific
40.878,82.392,1993.0,8.0,1623.5,2162.8,Pacific
40.878,82.392,1993.0,8.0,1772.8,2159.6,Pacific
40.878,82.392,1993.0,8.0,1820.9,2163.2,Pacific
40.878,82.392,1993.0,8.0,1870.8,2161.3,Pacific
40.878,82.392,1993.0,8.0,1919.8,2161.6,Pacific
40.878,82.392,1993.0,8.0,1954.8,2161.0,Pacific
41.5,82.322,1993.0,8.0,7.2222,2069.5,Pacific
41.5,82.322,1993.0,8.0,15.038,2070.2,Pacific
41.5,82.322,1993.0,8.0,24.732,2089.2,Pacific
41.5,82.322,1993.0,8.0,49.066,2108.7,Pacific
41.5,82.322,1993.0,8.0,72.507,2116.9,Pacific
41.5,82.322,1993.0,8.0,98.022,2133.4,Pacific
41.5,82.322,1993.0,8.0,147.16,2153.7,Pacific
41.5,82.322,1993.0,8.0,195.9,2148.2,Pacific
41.5,82.322,1993.0,8.0,245.31,2149.7,Pacific
41.5,82.322,1993.0,8.0,293.73,2150.6,Pacific
41.5,82.322,1993.0,8.0,392.89,2160.9,Pacific
41.5,82.322,1993.0,8.0,491.61,2157.0,Pacific
41.5,82.322,1993.0,8.0,589.79,2157.7,Pacific
41.5,82.322,1993.0,8.0,687.34,2160.0,Pacific
41.5,82.322,1993.0,8.0,786.41,2165.1,Pacific
41.5,82.322,1993.0,8.0,885.24,2167.9,Pacific
41.5,82.322,1993.0,8.0,983.04,2172.8,Pacific
41.5,82.322,1993.0,8.0,1079.3,2168.1,Pacific
41.5,82.322,1993.0,8.0,1280.2,2168.2,Pacific
41.5,82.322,1993.0,8.0,1477.1,2165.8,Pacific
41.5,82.322,1993.0,8.0,1624.0,2165.6,Pacific
41.5,82.322,1993.0,8.0,1674.3,2163.4,Pacific
41.5,82.322,1993.0,8.0,1723.8,2164.4,Pacific
41.5,82.322,1993.0,8.0,1753.9,2166.8,Pacific
41.617,82.268,1993.0,8.0,1330.7,2163.8,Pacific
41.617,82.268,1993.0,8.0,1381.0,2164.6,Pacific
41.617,82.268,1993.0,8.0,1428.8,2161.8,Pacific
41.617,82.268,1993.0,8.0,1472.1,2165.6,Pacific
41.878,82.2,1993.0,8.0,25.722,2067.3,Pacific
41.878,82.2,1993.0,8.0,48.868,2104.5,Pacific
41.878,82.2,1993.0,8.0,74.683,2115.9,Pacific
41.878,82.2,1993.0,8.0,98.516,2127.5,Pacific
41.878,82.2,1993.0,8.0,148.75,2140.1,Pacific
41.878,82.2,1993.0,8.0,247.88,2142.0,Pacific
41.878,82.2,1993.0,8.0,296.2,2145.1,Pacific
41.878,82.2,1993.0,8.0,345.39,2144.0,Pacific
41.878,82.2,1993.0,8.0,395.26,2149.5,Pacific
41.878,82.2,1993.0,8.0,443.94,2148.7,Pacific
41.878,82.2,1993.0,8.0,492.01,2145.6,Pacific
41.878,82.2,1993.0,8.0,541.75,2148.3,Pacific
41.878,82.2,1993.0,8.0,640.89,2153.4,Pacific
41.878,82.2,1993.0,8.0,739.59,2156.6,Pacific
41.878,82.2,1993.0,8.0,839.14,2155.9,Pacific
41.878,82.2,1993.0,8.0,936.66,2157.3,Pacific
41.878,82.2,1993.0,8.0,986.29,2161.4,Pacific
41.878,82.2,1993.0,8.0,1134.9,2158.4,Pacific
41.878,82.2,1993.0,8.0,1135.0,2157.9,Pacific
41.878,82.2,1993.0,8.0,1164.8,2161.0,Pacific
41.878,82.2,1993.0,8.0,1164.9,2161.9,Pacific
42.038,82.16,1993.0,8.0,9.8933,2030.4,Pacific
42.038,82.16,1993.0,8.0,14.543,2035.5,Pacific
42.038,82.16,1993.0,8.0,25.128,2042.6,Pacific
42.038,82.16,1993.0,8.0,49.165,2095.7,Pacific
42.038,82.16,1993.0,8.0,73.199,2116.1,Pacific
42.038,82.16,1993.0,8.0,97.923,2125.2,Pacific
42.038,82.16,1993.0,8.0,147.95,2135.1,Pacific
42.038,82.16,1993.0,8.0,246.2,2139.7,Pacific
42.038,82.16,1993.0,8.0,344.5,2143.1,Pacific
42.038,82.16,1993.0,8.0,492.7,2148.0,Pacific
42.038,82.16,1993.0,8.0,642.08,2148.5,Pacific
42.038,82.16,1993.0,8.0,837.76,2151.0,Pacific
42.038,82.16,1993.0,8.0,888.79,2149.1,Pacific
42.038,82.16,1993.0,8.0,938.93,2158.6,Pacific
42.038,82.16,1993.0,8.0,975.07,2158.1,Pacific
42.565,82.125,1993.0,8.0,9.8933,2027.1,Pacific
42.565,82.125,1993.0,8.0,15.038,2023.7,Pacific
42.565,82.125,1993.0,8.0,24.831,2031.7,Pacific
42.565,82.125,1993.0,8.0,49.462,2114.2,Pacific
42.565,82.125,1993.0,8.0,75.573,2126.7,Pacific
42.565,82.125,1993.0,8.0,99.011,2132.8,Pacific
42.565,82.125,1993.0,8.0,149.34,2138.4,Pacific
42.565,82.125,1993.0,8.0,247.19,2136.7,Pacific
42.565,82.125,1993.0,8.0,346.87,2139.7,Pacific
42.565,82.125,1993.0,8.0,397.04,2137.2,Pacific
42.565,82.125,1993.0,8.0,446.8,2145.2,Pacific
42.565,82.125,1993.0,8.0,491.32,2158.8,Pacific
42.725,82.095,1993.0,8.0,7.7169,2061.2,Pacific
42.725,82.095,1993.0,8.0,14.345,2084.6,Pacific
42.725,82.095,1993.0,8.0,24.93,2094.5,Pacific
42.725,82.095,1993.0,8.0,49.462,2121.0,Pacific
42.725,82.095,1993.0,8.0,73.991,2135.7,Pacific
42.725,82.095,1993.0,8.0,197.88,2141.3,Pacific
42.725,82.095,1993.0,8.0,246.99,2141.0,Pacific
42.725,82.095,1993.0,8.0,296.69,2143.8,Pacific
42.725,82.095,1993.0,8.0,353.88,2166.9,Pacific
42.725,82.095,1993.0,8.0,372.15,2172.0,Pacific
42.725,82.095,1993.0,8.0,372.15,2173.7,Pacific
43.553,82.022,1993.0,8.0,9.9923,2081.7,Pacific
43.553,82.022,1993.0,8.0,25.227,2112.4,Pacific
43.553,82.022,1993.0,8.0,49.561,2119.5,Pacific
43.553,82.022,1993.0,8.0,74.386,2135.9,Pacific
43.553,82.022,1993.0,8.0,99.209,2140.7,Pacific
43.553,82.022,1993.0,8.0,123.34,2141.0,Pacific
43.553,82.022,1993.0,8.0,148.75,2146.1,Pacific
43.553,82.022,1993.0,8.0,173.56,2150.8,Pacific
43.553,82.022,1993.0,8.0,198.47,2151.7,Pacific
43.553,82.022,1993.0,8.0,222.58,2157.5,Pacific
43.553,82.022,1993.0,8.0,247.98,2152.8,Pacific
43.553,82.022,1993.0,8.0,268.24,2153.8,Pacific
43.553,82.022,1993.0,8.0,275.55,2156.0,Pacific
102.32,78.035,1993.0,8.0,4.9474,1897.7,Pacific
102.32,78.035,1993.0,8.0,10.092,1916.2,Pacific
102.32,78.035,1993.0,8.0,14.05,1922.1,Pacific
102.32,78.035,1993.0,8.0,19.492,1991.2,Pacific
102.32,78.035,1993.0,8.0,28.792,2095.1,Pacific
102.32,78.035,1993.0,8.0,39.477,2126.7,Pacific
102.32,78.035,1993.0,8.0,49.765,2149.8,Pacific
102.32,78.035,1993.0,8.0,59.459,2157.1,Pacific
102.32,78.035,1993.0,8.0,69.549,2160.6,Pacific
102.32,78.035,1993.0,8.0,79.539,2163.3,Pacific
102.32,78.035,1993.0,8.0,89.628,2167.8,Pacific
102.32,78.035,1993.0,8.0,105.16,2167.4,Pacific
102.32,78.035,1993.0,8.0,114.06,2167.1,Pacific
102.32,78.035,1993.0,8.0,139.67,2163.4,Pacific
102.17,77.693,1993.0,8.0,5.0464,1978.8,Pacific
102.17,77.693,1993.0,8.0,15.634,2039.7,Pacific
102.17,77.693,1993.0,8.0,23.252,2111.6,Pacific
102.17,77.693,1993.0,8.0,32.552,2129.2,Pacific
102.17,77.693,1993.0,8.0,39.972,2133.1,Pacific
102.17,77.693,1993.0,8.0,62.725,2141.2,Pacific
102.17,77.693,1993.0,8.0,72.715,2138.2,Pacific
102.17,77.693,1993.0,8.0,82.31,2141.4,Pacific
102.17,77.693,1993.0,8.0,92.398,2144.5,Pacific
102.17,77.693,1993.0,8.0,103.47,2140.2,Pacific
102.17,77.693,1993.0,8.0,112.97,2158.8,Pacific
101.76,77.882,1993.0,8.0,4.7495,1842.4,Pacific
101.76,77.882,1993.0,8.0,9.4989,1839.3,Pacific
101.76,77.882,1993.0,8.0,14.545,1841.4,Pacific
101.76,77.882,1993.0,8.0,18.701,1890.1,Pacific
101.76,77.882,1993.0,8.0,28.396,1988.8,Pacific
101.76,77.882,1993.0,8.0,38.883,2034.6,Pacific
101.76,77.882,1993.0,8.0,47.094,2123.4,Pacific
101.76,77.882,1993.0,8.0,58.569,2133.7,Pacific
101.76,77.882,1993.0,8.0,68.066,2143.2,Pacific
101.76,77.882,1993.0,8.0,78.155,2142.3,Pacific
101.76,77.882,1993.0,8.0,88.244,2143.2,Pacific
101.76,77.882,1993.0,8.0,97.738,2146.3,Pacific
101.76,77.882,1993.0,8.0,111.68,2144.3,Pacific
101.76,77.882,1993.0,8.0,119.2,2145.4,Pacific
101.76,77.882,1993.0,8.0,131.96,2147.0,Pacific
133.34,76.537,1993.0,9.0,4.7498,1958.1,Pacific
133.34,76.537,1993.0,9.0,9.8952,1972.7,Pacific
133.34,76.537,1993.0,9.0,12.171,1996.9,Pacific
133.34,76.537,1993.0,9.0,13.556,2056.8,Pacific
133.34,76.537,1993.0,9.0,18.701,2051.5,Pacific
133.34,76.537,1993.0,9.0,21.868,2049.1,Pacific
133.34,76.537,1993.0,9.0,29.486,2140.8,Pacific
133.34,76.537,1993.0,9.0,29.981,2141.7,Pacific
132.34,78.715,1993.0,9.0,11.675,2075.3,Pacific
132.34,78.715,1993.0,9.0,22.361,2069.8,Pacific
132.34,78.715,1993.0,9.0,46.697,2117.4,Pacific
132.34,78.715,1993.0,9.0,71.526,2116.1,Pacific
132.34,78.715,1993.0,9.0,97.142,2128.0,Pacific
132.34,78.715,1993.0,9.0,121.47,2135.5,Pacific
132.34,78.715,1993.0,9.0,145.99,2136.2,Pacific
132.34,78.715,1993.0,9.0,171.4,2139.1,Pacific
132.34,78.715,1993.0,9.0,197.3,2139.8,Pacific
132.34,78.715,1993.0,9.0,265.2,2141.3,Pacific
132.34,78.715,1993.0,9.0,340.98,2146.3,Pacific
132.34,78.715,1993.0,9.0,493.94,2152.0,Pacific
132.34,78.715,1993.0,9.0,640.07,2155.5,Pacific
132.34,78.715,1993.0,9.0,739.38,2159.6,Pacific
132.34,78.715,1993.0,9.0,936.86,2163.4,Pacific
132.34,78.715,1993.0,9.0,1179.4,2159.9,Pacific
132.34,78.715,1993.0,9.0,1526.2,2156.8,Pacific
132.34,78.715,1993.0,9.0,1870.2,2159.8,Pacific
132.34,78.715,1993.0,9.0,2213.0,2159.0,Pacific
132.34,78.715,1993.0,9.0,2556.1,2154.9,Pacific
132.34,78.715,1993.0,9.0,2800.6,2156.7,Pacific
132.34,78.715,1993.0,9.0,2849.0,2154.7,Pacific
132.34,78.715,1993.0,9.0,2898.5,2157.6,Pacific
